sku,name,category,function,relatives,designer,image,gridorder,neworder
VS24003,Calgary 3 - Light Wall Sconce,Wall > Bath,,Calgary,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs24003ch_1.png,2015.0000,,
VS24005,Calgary 5 - Light Wall Sconce,Wall > Bath,Bath,Calgary,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs24005ch_2.png,2018.0000,,
VS24104,Paulson 4 - Light Wall Sconce,Wall > Bath,,Paulson,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs24104ch_1.png,1884.0000,,
VS26001,Malibu 1 - Light Wall Sconce,Wall > Bath,,Malibu,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs26001pn_1.png,2179.0000,,
VS26002,Malibu 2 - Light Wall Sconce,Wall > Bath,,Malibu,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs26002pn_1.png,2180.0000,,
VS26003,Malibu 3 - Light Wall Sconce,Wall > Bath,,Malibu,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs26003pn_1.png,2181.0000,,
VS26004,Malibu 4 - Light Wall Sconce,Wall > Bath,,Malibu,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs26004pn_1.png,2182.0000,,
VS27001,Harvard 1 - Light Wall Sconce,Wall > Bath,,Harvard,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs27001ch_1.png,2548.0000,,
VS27002,Harvard 2 - Light Wall Sconce,Wall > Bath,,Harvard,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs27002ch_1.png,2549.0000,,
VS27003,Harvard 3 - Light Wall Sconce,Wall > Bath,,Harvard,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs27003ch_1.png,2550.0000,,
VS27004,Harvard 4 - Light Wall Sconce,Wall > Bath,,Harvard,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs27004ch_1.png,2551.0000,,
VS29001,Kincaid 1 - Light Wall Sconce,Wall > Bath,,Kincaid,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs29001bs_1.png,2183.0000,,
VS29002,Kincaid 2 - Light Wall Sconce,Wall > Bath,,Kincaid,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs29002bs_1.png,2184.0000,,
VS29003,Kincaid 3 - Light Wall Sconce,Wall > Bath,,Kincaid,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs29003bs_1.png,2185.0000,,
VS29004,Kincaid 4 - Wall Sconce,Wall > Bath,,Kincaid,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs29004bs_1.png,2186.0000,,
VS36003,Urban Renewal 3 - Light Wall Sconce,Wall > Bath,,Urban Renewal,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs36003dab_1.png,1974.0000,,
VS43003,Lismore 3 - Light Wall Sconce,Wall > Bath,,Lismore,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs43003pn_1.png,2070.0000,,
VS47002,Sophie 2 - Light Wall Sconce,Wall > Bath,,Sophie,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs47002bs_1.png,2096.0000,,
VS47003,Sophie 3 - Light Wall Sconce,Wall > Bath,,Sophie,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs47003bs_1.png,2098.0000,,
VS47004,Sophie 4 - Light Wall Sconce,Wall > Bath,Bath,Sophie,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs47004bs_1.png,2100.0000,,
VS48001,Payne 1 - Light Wall Sconce,Wall > Bath,,Payne,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs48001pn_1.png,2253.0000,,
VS48002,Payne 2 - Light Wall Sconce,Wall > Bath,,Payne,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs48002pn_1.png,2256.0000,,
VS50003,Talia 3 - Light Wall Sconce,Wall > Bath,,Talia,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs50003bs_1.png,2262.0000,,
VS53001,Monica 1 - Light Wall Sconce,Wall > Bath,,Monica,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs53001ch_1.png,2071.0000,,
VS53002,Monica 2 - Light Wall Sconce,Wall > Bath,,Monica,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs53002ch_1.png,2072.0000,,
VS53003,Monica 3 - Light Wall Sconce,Wall > Bath,,Monica,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs53003ch_1.png,2073.0000,,
VS7401,Bentley 1 - Light Wall Sconce,Wall > Bath,Bath,Bentley,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs7401ch_1.png,2496.0000,,
VS7402,Bentley 2 - Light Wall Sconce,Wall > Bath,,Bentley,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs7402ch_1.png,2498.0000,,
VS7403,Bentley 3 - Light Wall Sconce,Wall > Bath,,Bentley,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs7403ch_1.png,2500.0000,,
VS8002,Canterbury 2 - Light Wall Sconce,Wall > Bath,,Canterbury,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs8002orb_1.png,2904.0000,,
VS8003,Canterbury 3 - Light Wall Sconce,Wall > Bath,,Canterbury,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs8003orb_1.png,2906.0000,,
VS8702,Boulevard 2 - Light Wall Sconce,Wall > Bath,,Boulevard,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs8702orb_1.png,2910.0000,,
VS8703,Boulevard 3 - Light Wall Sconce,Wall > Bath,,Boulevard,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs8703orb_1.png,2911.0000,,
VS8704,Boulevard 4 - Light Wall Sconce,Wall > Bath,,Boulevard,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs8704orb_1.png,2912.0000,,
VS8706,Boulevard 6 - Light Wall Sconce,Wall > Bath,,Boulevard,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs8706orb_1.png,2913.0000,,
VS9402,Gravity 2 - Light Wall Sconce,Wall > Bath,,Gravity,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs9402bs_1.png,2522.0000,,
VS9403,Gravity 3 - Light Wall Sconce,Wall > Bath,,Gravity,Feiss,https://www.circalighting.com/media/catalog/product/v/s/vs9403bs_1.png,2523.0000,,
WB1219,Boulevard 1 - Light Wall Sconce,Wall > Decorative,,Boulevard,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1219orb_1.png,2908.0000,,
WB1227,Chateau 2 - Light Sconce,Wall > Decorative,,Chateau,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1227mbz_1.png,2917.0000,,
WB1249,Gravity 1 - Light Sconce,Wall > Bath,,Gravity,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1249bs_1.png,2521.0000,,
WB1282,Fusion 2 - Light Sconce,Wall > Decorative,,Fusion,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1282gbz_1.png,2719.0000,,
WB1283,Fusion 1 - Light Sconce,Wall > Decorative,,Fusion,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1283gbz_1.png,2718.0000,,
WB1323,Industrial Revolution 1 - Light Sconce,Wall > Bath,,Industrial Revolution,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1323pn_1.png,2259.0000,,
WB1332,Salon Maison 1 - Light Sconce,Wall > Decorative,,Salon Maison,Feiss,,251.0000,,
WB1334,Industrial Revolution 2 - Light Sconce,Wall > Bath,,Industrial Revolution,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1334pn_1.png,2260.0000,,
WB1341,Barrington Tall Sconce,Wall > Decorative,,Barrington,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1341bs_1.png,2855.0000,,
WB1378,Casual Luxury 1 - Light Sconce,Wall > Bath,,Casual Luxury,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1378bs_1.png,2172.0000,,
WB1449,Valentina 1 - Light Sconce,Wall > Decorative,,Valentina,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1449obz_1.png,2921.0000,,
WB1451,Mila 1 - Light Sconce,Wall > Decorative,Decorative,Mila,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1451orb_1.png,1876.0000,,
WB1452,Mila 2 - Light Sconce,Wall > Decorative,,Mila,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1452orb_7.png,1879.0000,,
WB1460,Stelle 1 - Light Sconce,Wall > Decorative,,Stelle,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1460orb_1.png,2721.0000,,
WB1461,Stelle 1 - Light Sconce,Wall > Decorative,,Stelle,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1461orb_1.png,2722.0000,,
WB1470,Stelle 1 - Light Sconce,Wall > Decorative,,Stelle,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1470orb_1.png,2720.0000,,
WB1479,Colin 1 - Light Sconce,Wall > Decorative,,Colin,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1479orb_1.png,2245.0000,,
WB1482,Blake 1 - Light Sconce,Wall > Decorative,Decorative,Blake,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1482orb_7.png,2517.0000,,
WB1486,Peyton 1 - Light Sconce,Wall > Decorative,,Peyton,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1486bk_1.png,2732.0000,,
WB1497,Lucia 1 - Light Sconce,Wall > Decorative,,Lucia,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1497bus_1.png,2920.0000,,
WB1543,Valentina 3 - Light Sconce,Wall > Decorative,,Valentina,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1543obz_1.png,2922.0000,,
WB1560,Ethan 1 - Light Sconce,Wall > Decorative,,Ethan,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1560afbs_1.png,1942.0000,,
WB1561,Finley 1 - Light Sconce,Wall > Decorative,,Finley,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1561pn_1.png,2509.0000,,
WB1564,Joplin 1 - Light Sconce,Wall > Decorative,,Joplin,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1564ch_1.png,2091.0000,,
WB1570,Cascade 1 - Light Sconce,Wall > Decorative,,Cascade,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1570htbz_1.png,2726.0000,,
WB1578,Wired 1-Light Wall Sconce,Wall > Decorative,,Wired,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1578bs_1.png,2923.0000,,
WB1579,Leila 2 - Light Wall Sconce,Wall > Decorative,,Leila,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1579bus_1.png,2919.0000,,
WB1585,Leila 1 - Light Wall Sconce,Wall > Decorative,,Leila,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1585bus_1.png,2918.0000,,
WB1591,Adan 2 - Light Wall Sconce,Wall > Decorative,Decorative,Adan,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1591ribwd_1.png,2724.0000,,
WB1606,Malia 1 - Light Wall Sconce,Wall > Bath,,Malia,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1606pn_1.png,1855.0000,,
WB1701,Urban Renewal Mirrored Wall Sconce,Wall > Bath,,Urban Renewal,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1701astb_1.png,1975.0000,,
WB1703,Urban Renewal 1 - Light Wall Sconce,Wall > Bath,,Urban Renewal,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1703dab_1.png,1972.0000,,
WB1704,Urban Renewal 2 - Light Wall Sconce,Wall > Bath,,Urban Renewal,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1704dab_1.png,1973.0000,,
WB1713,Harrow 1 - Light Wall Sconce,Wall > Decorative,Decorative,Harrow,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1713pn_1.png,1947.0000,,
WB1717,Lismore 1 - Light Wall Sconce,Wall > Decorative,,Lismore,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1717pn_1.png,2068.0000,,
WB1718,Bluffton Wall Sconce,Wall > Decorative,,Bluffton,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1718orb_1.png,1971.0000,,
WB1724,Sophie 1 - Light Wall Sconce,Wall > Decorative,Decorative,Sophie,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1724bs_1.png,2094.0000,,
WB1726,Freemont 1 - Light Wall Sconce,Wall > Decorative,,Freemont,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1726hgg_1.png,1892.0000,,
WB1732,Talia 2 - Light Wall Sconce,Wall > Bath,,Talia,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1732bs_1.png,2261.0000,,
WB1741,Audrie Short Wall Sconce,Wall > Decorative,,Audrie,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1741pn_1.png,1880.0000,,
WB1742,Audrie Tall Wall Sconce,Wall > Decorative,,Audrie,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1742pn_1.png,1881.0000,,
WB1743,Tori 1 - Light Sconce,Wall > Decorative,,Tori,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1743sn_1.png,2518.0000,,
WB1744,Declaration 1 - Light Sconce,Wall > Decorative,,Declaration,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1744af_1.png,2731.0000,,
WB1746,Yarmouth 2 - Light Sconce,Wall > Decorative,,Yarmouth,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1746af_1.png,1965.0000,,
WB1749,Edgebrook 15" LED Wall Sconce,Wall > Decorative,Decorative,Edgebrook,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1749orb_1.png,2247.0000,,
WB1750,Edgebrook 18" LED Wall Sconce,Wall > Decorative,Decorative,Edgebrook,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1750pn_7.png,2249.0000,,
WB1751,Edgebrook 30" LED Wall Sconce,Wall > Bath,Bath,Edgebrook,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1751orb_1.png,2251.0000,,
WB1755,Hartsville 1 - Light Sconce,Wall > Decorative,,Hartsville,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1755chkwbw_1.png,2727.0000,,
WB1756,Hartsville 2 - Light Sconce,Wall > Decorative,,Hartsville,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1756chkwbw_1.png,2730.0000,,
WB1757,Yarmouth 3 - Light Sconce,Wall > Decorative,,Yarmouth,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1757af_1.png,1966.0000,,
WB1768,Prairielands 1 - Light Sconce,Wall > Decorative,,Prairielands,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1768dwz_1.png,1948.0000,,
WB1771,Colorado Springs 1 - Light Sconce,Wall > Decorative,,Colorado Springs,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1771cstb_1.png,2723.0000,,
WB1775,Khloe 12" LED Wall Sconce,Wall > Decorative,Decorative,Khloe,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1775sn_1.png,1873.0000,,
WB1776,Khloe 18" LED Wall Sconce,Wall > Decorative,Decorative,Khloe,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1776orb_1.png,1874.0000,,
WB1782,Marteau 1 - Light Wall Sconce,Wall > Decorative,,Marteau,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1782orb_1.png,1945.0000,,
WB1813,Galloway 2 - Light Wall Sconce,Wall > Decorative,Decorative,Galloway,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1813dacac_1.png,1963.0000,,
WB1815,Arramore 1 - Light Outdoor LED Wall Lantern,Outdoor > Wall,,Arramore,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1815dwzled_1.png,3375.0000,,
WB1819,Kenney 1 - Light Wall Sconce,Wall > Decorative,Decorative,Kenney,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1819srs_1.png,1938.0000,,
WB1820,Kenney 2 - Light LED Wall Sconce,Wall > Decorative,Decorative,Kenney,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1820srsled_1.png,1939.0000,,
WB1821,Kenney 4 - Light LED Wall Sconce,Wall > Decorative,Decorative,Kenney,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1821srsled_1.png,1940.0000,,
WB1822,Kenney 6 - Light Wall Sconce,Wall > Decorative,Decorative,Kenney,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1822srsled_1.png,1941.0000,,
WB1823,Lexi 1 - Light Wall Sconce,Wall > Decorative,,Lexi,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1823pn_1.png,2090.0000,,
WB1824,Annie 3 - Light Wall Sconce,Wall > Decorative,,Annie,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1824psw_1.png,1854.0000,,
WB1825,Angelo 1 - Light Wall Sconce,Wall > Decorative,,Angelo,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1825dwksgm_1.png,1977.0000,,
WB1826,Finnegan 1 - Light Wall Sconce,Wall > Decorative,,Finnegan,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1826nwb_1.png,1968.0000,,
WB1827,Conant Wall Sconce,Wall > Decorative,Decorative,Conant,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1827ch_1.png,1953.0000,,
WB1828,Lennex Indoor/Outdoor Bracket Lantern,Outdoor > Wall,,Lennex,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1828sgm_1.png,3115.0000,,
WB1829,Lennex Indoor/Outdoor Wall Lantern,Outdoor > Wall,,Lennex,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1829sgm_1.png,3116.0000,,
WB1830,Cook 27" LED Wall Sconce,Wall > Bath,,Cook,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1830chled_1.png,2166.0000,,
WB1831,Cook 32" LED Wall Sconce,Wall > Bath,Bath,Cook,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1831snled_1.png,2167.0000,,
WB1832,Jessie LED Wall Sconce,Wall > Bath,,Jessie,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1832chled_1.png,1887.0000,,
WB1838,Khoury 15" Tall Wall LED Sconce,Wall > Bath,,Khoury,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1838chled_1.png,1885.0000,,
WB1839,Khoury 22" Tall LED Wall Sconce,Wall > Bath,,Khoury,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1839chled_1.png,1886.0000,,
WB1841,Paulson 1 - Light Wall Sconce,Wall > Bath,,Paulson,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1841ch_1.png,1882.0000,,
WB1842,Paulson 2 - Light Wall Sconce,Wall > Bath,,Paulson,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1842ch_1.png,1883.0000,,
WB1843,Dailey 1 - Light Wall Sconce,Wall > Decorative,,Dailey,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1843anbz_1.png,1871.0000,,
WB1845,Katerina 1 - Light Wall Sconce,Wall > Decorative,,Katerina,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1845ch_1.png,1862.0000,,
WB1846,Marlena Large Wall Sconce,Wall > Decorative,,Marlena,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1846anbz_1.png,1867.0000,,
WB1850,Loras Wall Sconce,Wall > Decorative,Decorative,Loras,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1850dwi_1.png,1969.0000,,
WB1851,Cynder 18" Tall LED Wall Sconce,Wall > Decorative,,Cynder,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1851chled_1.png,2243.0000,,
WB1852,Cynder 28" Tall LED Wall Sconce,Wall > Decorative,,Cynder,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1852chled_1.png,2244.0000,,
WB1853,Pippin Large Wall Sconce,Wall > Decorative,,Pippin,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1853ch_1.png,1861.0000,,
WB1854,Burdeen 1 - Light Wall Sconce,Wall > Decorative,,Burdeen,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1854ch_1.png,1856.0000,,
WB1856,Burdeen 3 - Light Wall Sconce,Wall > Decorative,,Burdeen,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1856ch_1.png,1857.0000,,
WB1859,Tilling 1 - Light Wall Sconce,Wall > Decorative,Decorative,Tilling,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1859wi_8.png,2735.0000,,
WB1860,Teva 1 - Light Wall Sconce,Wall > Decorative,,Teva,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1860anbz_1.png,2734.0000,,
WB1863,Altron 18" Indoor / Outdoor Wall Sconce,Outdoor > Wall,,Altron,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1863pstled_1.png,2953.0000,,
WB1864,Altron 24" Indoor/Outdoor Wall Sconce,Outdoor > Wall,,Altron,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1864pstled_1.png,2954.0000,,
WB1865,Marquelle Wall Sconce,Wall > Decorative,,Marquelle,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1865dsgl_1.png,1954.0000,,
WB1866,Erin Large Indoor/Outdoor Wall Sconce,Wall > Decorative,,Erin,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1866pstled_1.png,1890.0000,,
WB1868,Cutler 24" LED Wall Sconce,Wall > Bath,,Cutler,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1868chled_1.png,1925.0000,,
WB1869,Cutler 24" LED Wall Sconce,Wall > Bath,Bath,Cutler,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1869snl1_2.png,1929.0000,,
WB1870,Cutler 13" LED Wall Sconce,Wall > Bath,,Cutler,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1870chl1.png,1910.0000,,
WB1871,Cutler 13" LED Wall Sconce,Wall > Bath,Bath,Cutler,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1871chl1_1.png,1913.0000,,
PB5010,Farmhouse Dot 13" Pendant,Ceiling > Pendant,PENDANT,Dot,Peter Bristol,https://www.circalighting.com/media/catalog/product/p/b/pb5010sc_1.png,2641.0000,,
PB5020,60/40 Dot 16" Pendant,Ceiling > Pendant,PENDANT,60/40,Peter Bristol,https://www.circalighting.com/media/catalog/product/p/b/pb5020stb_1.png,2636.0000,,
PB5022,60/40 Dot 22" Pendant,Ceiling > Pendant,PENDANT,60/40,Peter Bristol,https://www.circalighting.com/media/catalog/product/p/b/pb5022stb_1.png,2639.0000,,
WB1875,Nori 2 - Light Wall Sconce,Wall > Decorative,,Nori,Feiss,https://www.circalighting.com/media/catalog/product/w/b/wb1875dwzdwg_1.png,2725.0000,,
7514503,Belton 3 - Light Flush Mount,Ceiling > Flush Mount,,Belton,,https://www.circalighting.com/media/catalog/product/7/5/7514503782_1.png,328.0000,,
7714502,Belton Semi-Flush Mount,Ceiling > Flush Mount,,Belton,,https://www.circalighting.com/media/catalog/product/7/7/7714502782_1.png,327.0000,,
P1459,Loras Pendant,Ceiling > Pendant,Pendant,Loras,Feiss,https://www.circalighting.com/media/catalog/product/p/1/p1459dwi_1.png,158.0000,,
3140503,Chatauqua Small Lantern,Ceiling > Chandelier,Chandelier,Chatauqua,Sea Gull Lighting,https://www.circalighting.com/media/catalog/product/3/1/314050371_1.png,522.0000,,
5140506,Chatauqua Two-Tier Lantern,Ceiling > Pendant,Pendant,Chatauqua,,https://www.circalighting.com/media/catalog/product/5/1/514050671_1.png,533.0000,,
F3186,Allier Large Pendant,Ceiling > Pendant,Pendant,Allier,Feiss,https://www.circalighting.com/media/catalog/product/f/3/f31866wowaf_1.png,549.0000,,
3128803,Canfield 3 - Light Chandelier,Ceiling > Chandelier,Chandelier,Canfield,Sea Gull Lighting,https://www.circalighting.com/media/catalog/product/3/1/3128803710_1.png,1145.0000,,
4428802,Canfield 2 - Light Wall Sconce,Wall > Bath,Bath,Canfield,,https://www.circalighting.com/media/catalog/product/4/4/4428802962_7.png,2191.0000,,
4428803,Canfield 3 - Light Wall Sconce,Wall > Bath,Bath,Canfield,,https://www.circalighting.com/media/catalog/product/4/4/4428803962_1.png,2196.0000,,
4428804,Canfield 4 - Light Wall Sconce,Wall > Bath,Bath,Canfield,,https://www.circalighting.com/media/catalog/product/4/4/4428804962_7.png,2199.0000,,
3128805,Canfield 5 - Light Chandelier,Ceiling > Chandelier,Chandelier,Canfield,Sea Gull Lighting,https://www.circalighting.com/media/catalog/product/3/1/3128805710_1.png,1149.0000,,
3128809,Canfield 9 - Light Chandelier,Ceiling > Chandelier,,Canfield,Sea Gull Lighting,https://www.circalighting.com/media/catalog/product/3/1/3128809710_1.png,1153.0000,,
3128815,Canfield 15 - Light Chandelier,Ceiling > Chandelier,,Canfield,Sea Gull Lighting,https://www.circalighting.com/media/catalog/product/3/1/3128815962_1.png,1157.0000,,
7728803,Canfield 3 - Light Semi-Flush Mount,Ceiling > Flush Mount,Flush Mount,Canfield,,https://www.circalighting.com/media/catalog/product/7/7/7728803962_7.png,1161.0000,,
6528803,Canfield 3 - Light Pendant,Ceiling > Pendant,,Canfield,,https://www.circalighting.com/media/catalog/product/6/5/6528803962_7.png,1165.0000,,
F3058,Corinne Large Globe Pendant,Ceiling > Chandelier,Chandelier,Corinne,Feiss,https://www.circalighting.com/media/catalog/product/f/3/f30589pn_1.png,31.0000,,
3120303,Elsa 3 - Light Chandelier,Ceiling > Chandelier,,Elsa,Sea Gull Lighting,https://www.circalighting.com/media/catalog/product/3/1/3120303782_1.png,738.0000,,
4420302,Elsa 2 - Light Wall Sconce,Wall > Bath,,Elsa,,https://www.circalighting.com/media/catalog/product/4/4/4420302782_1.png,2700.0000,,
4420303,Elsa 3 - Light Wall Sconce,Wall > Bath,,Elsa,,https://www.circalighting.com/media/catalog/product/4/4/4420303782_1.png,2701.0000,,
4420304,Elsa 4 - Light Wall Sconce,Wall > Bath,,Elsa,,https://www.circalighting.com/media/catalog/product/4/4/4420304782_1.png,2702.0000,,
3120305,Elsa 5 - Light Chandelier,Ceiling > Chandelier,,Elsa,Sea Gull Lighting,https://www.circalighting.com/media/catalog/product/3/1/3120305782_1.png,739.0000,,
6220301,Elsa 1 - Light Pendant,Ceiling > Pendant,,Elsa,,https://www.circalighting.com/media/catalog/product/6/2/6220301782_1.png,740.0000,,
3128903,Franport 3 - Light Chandelier,Ceiling > Chandelier,Chandelier,Franport,Sea Gull Lighting,https://www.circalighting.com/media/catalog/product/3/1/3128903710_1.png,1043.0000,,
4428902,Franport 2 - Light Wall Sconce,Wall > Bath,Bath,Franport,,https://www.circalighting.com/media/catalog/product/4/4/4428902962_7.png,2208.0000,,
4428903,Franport 3 - Light Wall Sconce,Wall > Bath,,Franport,,https://www.circalighting.com/media/catalog/product/4/4/4428903962_1.png,2211.0000,,
4428904,Franport 4 - Light Wall Sconce,Wall > Bath,Bath,Franport,,https://www.circalighting.com/media/catalog/product/4/4/4428904962_7.png,2215.0000,,
3128905,Franport 5 - Light Chandelier,Ceiling > Chandelier,Chandelier,Franport,Sea Gull Lighting,https://www.circalighting.com/media/catalog/product/3/1/3128905710_1.png,1045.0000,,
3128909,Franport 9 - Light Chandelier,Ceiling > Chandelier,Chandelier,Franport,Sea Gull Lighting,https://www.circalighting.com/media/catalog/product/3/1/3128909962_4.png,1051.0000,,
3128915,Franport 15 - Light Chandelier,Ceiling > Chandelier,,Franport,Sea Gull Lighting,https://www.circalighting.com/media/catalog/product/3/1/3128915710_3.png,1055.0000,,
